,tweets,clusterID
218,"Race for Wisconsin governor too close to call. @MattFinnFNC reports from Waukesha, WI. #Midterms2018… https://t.co/HHAn3WwVXt",10
219,"RT @FoxNewsResearch: Senate Democrats in States #Trump Won in 2016:

•Won Re-election:
→ Baldwin: WI
→ Brown: OH
→ Casey: PA
→ Manchin: WV…",10
220,".@NancyPelosi on Democrats gaining House control: ""A Democratic Congress will work for solutions that bring us toge… https://t.co/YHQlYLDYOR",10
221,"CA Senator Dianne Feinstein makes remarks after she is projected to defeat state senator Kevin de Leon, a fellow De… https://t.co/GfPyOUiXkz",10
222,Democrat Rep. Beto O’Rourke makes remarks after he was projected to lose the Texas Senate race to incumbent Republi… https://t.co/QLuW8uYYCM,10
223,The Fox News Decision Desk can now project that Republican South Dakota Congresswoman @KristiNoem will defeat Democ… https://t.co/9jiNAostmT,10
224,The Fox News Decision Desk can now project that Republican Governor Rick Scott will oust Democratic Senator Bill Ne… https://t.co/FFQazese1w,10
225,"RT @FoxNewsResearch: Trump's Recent Attacks on Sessions:
8/11: Scared stiff, MIA
8/23: Never took control of DOJ
8/25: Doesn’t understand w…",10
226,.@POTUS: “We saw the candidates that I supported achieve tremendous success last night.” https://t.co/YEwZGue71Z https://t.co/JRD1t3JiFt,10
227,.@wjmcgurn: “The clear loser last night was Chuck Schumer.” https://t.co/M6d4uW3Rab,10
228,JUST IN: Republican Josh Hawley projected to defeat Sen. Claire McCaskill in Missouri Senate race.… https://t.co/otQUkqLdnA,10
229,The Fox News Decision Desk projects that incumbent Washington state Democratic Senator Maria Cantwell will win a fo… https://t.co/hdJE3JAG4x,10
230,The Fox News Decision Desk projects that California Senator Dianne Feinstein will defeat Democratic state Senator K… https://t.co/nx3YI228IN,10
231,Incumbent GOP Sen. Ted Cruz makes remarks after he was projected to hold onto his seat in Congress and defeat Democ… https://t.co/xWJIHYZaS7,10
232,"RT @andrewlavallee: Nicole Dennis-Benn talks to @bycdl about her new book ""Patsy,"" loving Jamaica but also facing the reasons she left it,…",10
233,Ellen Ratner: “@SenatorHeitkamp was gonna lose…It was very clear that the reason she felt comfortable voting agains… https://t.co/RVNFy3PlX0,10
234,".@LindseyGrahamSC: “The reason we won is, I think, Kavanaugh united our party.” https://t.co/vLvu9Z7Jvm https://t.co/y0JBYPUNOl",10
235,.@LindseyGrahamSC: “We had a good night in the Senate.” https://t.co/vLvu9Z7Jvm https://t.co/phv1d3A085,10
236,"BREAKING: The Republicans are projected to maintain their party’s control of the Senate, a victory for President Tr… https://t.co/Ydj33tofeN",10
237,The Fox News Decision Desk projects that Democratic California Lieutenant Governor Gavin Newsom will defeat Republi… https://t.co/MXlr06uJdy,10
238,The New York Police Department gathered about 20 saluting officers and held an aviation flyover to honor an Emergen… https://t.co/AUnS1mBlzM,10
239,".@MarshaBlackburn: ""Individuals want to see Washington, D.C. work in a way that is going to lead us to a government… https://t.co/DVfRLSsLoP",10
240,"The West Wing of the @WhiteHouse at sunset on Election Day in Washington, D.C. #Midterms2018 https://t.co/kbkCdLBVuL",10
241,.@PressSec: Trump 'Closed the Deal' for IN GOP's Mike Braun https://t.co/CoOMmr4fgI,10
242,BREAKING NEWS: Republican Mike Braun is projected to defeat incumbent Democrat Sen. Joe Donnelly in the Indiana Sen… https://t.co/c6Ap8rmo9L,10
243,Incumbent Democratic Senator Joe Manchin makes remarks after he was projected to keep his seat in Congress and defe… https://t.co/jjNJkju26O,10
244,The Fox News Decision Desk projects that Republican businessman Kevin Stitt will succeed term-limited Republican Ok… https://t.co/W3oHKbZGBE,10
245,The Fox News Decision Desk can now project that Democratic Minnesota Senator Tina Smith will win election to fill t… https://t.co/RT9srVcjaQ,10
246,".@PressSec: ""So far we feel good about where we are, but still a long night to go."" #Midterms2018 https://t.co/YXc2nysSrQ",10
247,"Vehicles pass the U.S. Capitol on election night on Tuesday in Washington, D.C. #Midterms2018 https://t.co/4tXZVy6r5p",10
248,".@SteveScalise: ""You can't go anywhere without hearing people say how great the economy is going."" #Midterms2018… https://t.co/opP5uFldcA",10
249,OPINION: @lizpeek: Midterm elections prove Trump's critics still underestimate him as 'blue wave' becomes a ripple https://t.co/5gr0cFFfQm,10
250,".@jasoninthehouse: If midterm elections give Democrats a House majority, far left will chair key committees https://t.co/MqojgJFH7C",10
251,"US will repeal or deny visas to International Criminal Court staff seeking to investigate Americans, and may take s… https://t.co/toM0A9jqXW",10
252,"RT @FoxBusiness: Stocks rally as Americans vote
https://t.co/7dFedVBaR9",10
253,"A live look at the balance of power in the House and Senate as election results come in.

Tune in to Fox News Chann… https://t.co/mTItQSUCSk",10
254,.@HARRISFAULKNER has a look at the key House races as the polls begin to close on #ElectionDay.… https://t.co/5dZL24GjHN,10
255,"A live look at the balance of power in the House and Senate as election results come in.

Tune in to Fox News Chann… https://t.co/sPZLxBJ6Kl",10
256,"LIVE BLOG: Follow Fox News' 2018 midterm #ElectionDay live updates as key House, Senate and gubernatorial race resu… https://t.co/Vcmb15GfF6",10
257,"RT @NYTScience: Women make up about half of the population, but female animals make up a far smaller percentage of biomedical research subj…",10
258,".@brithume: No president in my memory, maybe if ever, has ever made himself as much the center of a midterm electio… https://t.co/Bkk1hDVja3",10
259,Tune in to Fox News Channel NOW for special #Midterms2018 coverage anchored by @BretBaier and @MarthaMacCallum.… https://t.co/DnE6r3PiIH,10
260,".@POTUS: ""The midterm elections used to be, like, boring...now it's like the hottest thing."" #Midterms2018… https://t.co/P55jD8Z355",10
261,"This #ElectionDay, voters are covering Susan B. Anthony's grave in Rochester, New York with their ""I voted"" sticker… https://t.co/c0lLwZ3Q0O",10
262,"Demi Lovato breaks her social media silence, encourages fans to vote: 'I am so grateful to be home' #ElectionDay https://t.co/2VNF69ugvx",10
263,"Voting problems? #Midterms2018 voters across several states report long lines, machine issues and more https://t.co/rFrIIYXmr0",10
264,"RT @BBCMonitoring: Risking censorship and their own safety to poke fun at the powerful - meet Iraq's new breed of satirists
https://t.co/ls…",10
265,RT @FoxBusiness: US midterms: Trump military funding on chopping block? https://t.co/fhZpw1v08V,10
266,"RT @BBCSport: Roberto Bautista Agut wins! 

The Spaniard takes victory over Andy Murray 6-4 6-4 6-7 (5-7) 6-7 (4-7) 6-2.

And there ends a…",10
267,.@NancyPelosi: “I feel confident that we will win. It’s just a question of what the size of the victory is.” https://t.co/ikbXQTkB6e,10
268,OPINION: @TheJuanWilliams: Don't like Trump? Vote for Democrats this Election Day (via @FoxNewsOpinion) https://t.co/WUUk5R4CIK,10
269,Marie Harf: “Democrats have been waiting for this day for two years.” #Outnumbered https://t.co/iSPHQowenr https://t.co/Bw09Bu0CJh,10
270,Voting underway in crucial #Midterms2018 https://t.co/ANDv6U5WFF https://t.co/TUjS1l3yDr,10
271,It's #ElectionDay and there's only one place to be – Fox News Channel! Tune in for live #Midterms2018 coverage anch… https://t.co/BHcAu1yey9,10
272,Homeland Security monitoring #Midterms2018 @AmericaNewsroom https://t.co/EEsBvnCUoN,10
273,"RT @clairecm: The federal safety net that many single mothers rely on is disintegrating. At the state and local level, though, new policies…",10
274,".@BlakemanB: The 2018 midterm elections aren't just about candidates, they're also about respect, sovereignty, rule… https://t.co/fbhE1AVjgB",10
275,.@DarrellIssa: ”There’s no question that the Senate has not been willing to fill enough positions for the president… https://t.co/mFmmD50hCq,10
276,.@MarshaBlackburn: “We were committed to our message.” @foxandfriends https://t.co/iSPHQowenr https://t.co/j0JKPUeiWr,10
277,OPINION: @JessicaTarlov: Midterm elections – Democrats' closing message is clear… Go vote! (via @FoxNewsOpinion) https://t.co/kfr0I0CSXd,10
278,"RT @FoxBusiness: Rick Scott: ""Socialism will not happen in our nation, and it's not going to happen under my watch."" https://t.co/CLNOuNnGNo",10
279,"RT @FoxBusiness: Rick Scott: ""Socialism will not happen in our nation, and it's not going to happen under my watch."" https://t.co/Fw1dedee2z",10
280,"RT @FoxBusiness: .@EricTrump: ""This country's winning, we are winning as a nation again."" https://t.co/OgvVnHq6K4",10
281,"RT @FoxBusiness: Midterms and the economic issues at stake
https://t.co/iD5LpIiZEd",10
282,".@DarrellIssa on the Mueller probe: ""Two years is a long time to look for a crime you can't prove."" @TeamCavuto… https://t.co/B9SeAwibY0",10
283,"RT @FoxNewsResearch: #ElectionDay 2018

Infrastructure at the Polls:

🗳️41 states use computerized voting machines that are 10+ years old…",10
284,"RT @FoxNewsResearch: #ElectionDay 2018:

🗳️Race for the House

•Current:
→ 235 Republicans
→ 193 Democrats
→ 7 vacancies

•Democrats need a…",10
285,"RT @FoxBusiness: After midterms, stocks could pop 20% https://t.co/zMdvtfV1aQ",10
286,"RT @FoxBusiness: .@EricTrump: ""I think America's more patriotic right now than it's ever been."" https://t.co/V8773ZUtxi",10
287,".@EricTrump on @foxandfriends: ""Our economy is winning, our military is winning, our veterans are winning. We’re wi… https://t.co/dvHHmS95ZO",10
288,.@kayleighmcenany on @foxandfriends: “There’s quantifiable change towards the Republican Party when the president g… https://t.co/llVycmkyEc,10
289,"RT @FoxBusiness: West Virginia is allowing military residents to cast ballots using their smartphones
https://t.co/yr29HUVVMk",10
290,Racist who orchestrated one of the most gruesome hate crimes in recent US history has been executed in Texas for th… https://t.co/cM8QMSI6qp,10
291,".@MZHemingway on @foxandfriends: “If you just go by history, what Democrats should expect to get tonight is 28 seat… https://t.co/PlMtvAa1HW",10
292,OPINION: @LeslieMarshall: Midterm elections – These are the two things that get every voter to the polls (via… https://t.co/mAvJbbnVLr,10
293,"RT @BBCBreaking: British Steel to enter insolvency, putting 5,000 UK jobs directly at risk and a further 20,000 in the supply chain https:/…",10
294,".@BobbyJindal: “Going into this election, I think overall the Republicans have done a great job, and they deserve t… https://t.co/OwJxAGG8Yv",10
295,".@jasoninthehouse: “What you don’t hear, interestingly enough, going into these final days of the election, you don… https://t.co/sO4ZBtLNZy",10
296,Wallin on 3rd-party candidates: “Libertarian candidates…tend to historically chip away at Republican candidate capa… https://t.co/Z9yTgfVi5V,10
297,Republican strategist Justin Wallin on early voting for midterms: “I think that it’s going to impact Republicans th… https://t.co/58gBkiuguy,10
298,".@EricTrump on @foxandfriends: ""A lot of these races are very close. People have to get out and vote."" https://t.co/5kPHOjibYL",10
299,".@lizpeek: “When you get away from the sort of personality roughness and things that offend people, the truth is Pr… https://t.co/cQgoHXz5uG",10
300,"RT @BBCSteveR: Today’s Russian papers suggest problems ahead for the authorities:
▪️”mood in society radicalized”
▪️trust in Putin at “13-y…",10
301,".@senatemajldr: ""There are serious problems with ObamaCare, and I think we're going to have to obviously now try to… https://t.co/iidBMQzJQl",10
302,".@EricTrump on @foxandfriends: Wages are going up, unemployment’s the lowest ever. Our country is doing awesome. https://t.co/90LQAFEXrm",10
303,".@ericmetaxas: “Americans want their country back. They want their government to represent them, and they have felt… https://t.co/tgy249cyqS",10
304,"RT @MSNBC: BREAKING: Violence amid protests and clashes at Venezuela's borders, as efforts ramp up to force foreign humanitarian aid into t…",10
305,"RT @FoxBusiness: .@DanCrenshawTX: ""Immigration was still an enormous issue, especially border security so that'll be important for me."" htt…",10
306,.@KatiePavlich on @POTUS’ focus on immigration: “When it comes to this argument that he is ‘fearmongering’ about il… https://t.co/KWPhGld03V,10
307,.@kayleighmcenany: “We’re good in the Senate. There’s simply no doubt about that. I think we get to 55 if not great… https://t.co/DmHENa3f5B,10
308,"On ""#Tucker Carlson Tonight,"" U.S. Senate candidate @JohnJamesMI discussed his race to unseat Michigan's Democratic… https://t.co/JxlTftF7Rl",10
309,"RT @BBCSport: Al Boum Photo wins the Cheltenham Gold Cup.

📻 @5liveSport

Reaction 👉 https://t.co/i7jbXXpFqO #bbcracing https://t.co/anA95h…",10
